10:28:18.493: Getting: Dealer 40: Auto 1 (Accessory: 270001 Carcass: 1 Engine: 1) by Worker 30
00:16:50.488: Dealer 4: Auto 108 (Accessory: 50105 Carcass: 105 Engine: 105) by Worker 4
00:16:50.488: Dealer 3: Auto 105 (Accessory: 10108 Carcass: 108 Engine: 108) by Worker 10
00:16:50.506: Dealer 1: Auto 109 (Accessory: 30109 Carcass: 109 Engine: 109) by Worker 9
00:16:50.508: Dealer 2: Auto 110 (Accessory: 50110 Carcass: 110 Engine: 110) by Worker 3
00:16:50.963: Dealer 5: Auto 112 (Accessory: 50113 Carcass: 113 Engine: 113) by Worker 8
00:16:50.997: Dealer 3: Auto 111 (Accessory: 20111 Carcass: 111 Engine: 111) by Worker 6
00:16:50.997: Dealer 4: Auto 113 (Accessory: 40112 Carcass: 112 Engine: 112) by Worker 1
00:16:51.013: Dealer 1: Auto 115 (Accessory: 20117 Carcass: 117 Engine: 117) by Worker 10
00:16:51.013: Dealer 2: Auto 116 (Accessory: 40116 Carcass: 116 Engine: 116) by Worker 7
00:16:51.479: Dealer 5: Auto 117 (Accessory: 10119 Carcass: 119 Engine: 119) by Worker 9
00:16:51.504: Dealer 3: Auto 118 (Accessory: 30114 Carcass: 114 Engine: 114) by Worker 5
00:16:51.504: Dealer 4: Auto 114 (Accessory: 30118 Carcass: 118 Engine: 118) by Worker 4
00:16:51.521: Dealer 2: Auto 119 (Accessory: 10115 Carcass: 115 Engine: 115) by Worker 2
00:16:51.523: Dealer 1: Auto 120 (Accessory: 50120 Carcass: 120 Engine: 120) by Worker 3
00:16:51.982: Dealer 5: Auto 121 (Accessory: 40121 Carcass: 121 Engine: 121) by Worker 8
00:16:52.013: Dealer 4: Auto 122 (Accessory: 20122 Carcass: 122 Engine: 122) by Worker 6
00:16:52.014: Dealer 3: Auto 123 (Accessory: 30123 Carcass: 123 Engine: 123) by Worker 1
00:16:52.033: Dealer 2: Auto 128 (Accessory: 10128 Carcass: 128 Engine: 128) by Worker 9
00:16:52.034: Dealer 1: Auto 127 (Accessory: 30129 Carcass: 129 Engine: 129) by Worker 7
00:16:52.498: Dealer 5: Auto 129 (Accessory: 20126 Carcass: 126 Engine: 126) by Worker 4
00:16:52.516: Dealer 4: Auto 125 (Accessory: 10125 Carcass: 125 Engine: 125) by Worker 2
00:16:52.517: Dealer 3: Auto 124 (Accessory: 50124 Carcass: 124 Engine: 124) by Worker 10
00:16:52.546: Dealer 2: Auto 126 (Accessory: 40127 Carcass: 127 Engine: 127) by Worker 5
00:16:52.548: Dealer 1: Auto 130 (Accessory: 50130 Carcass: 130 Engine: 130) by Worker 3
00:16:53.012: Dealer 5: Auto 132 (Accessory: 20132 Carcass: 132 Engine: 132) by Worker 6
00:16:53.029: Dealer 3: Auto 131 (Accessory: 40131 Carcass: 131 Engine: 131) by Worker 8
00:16:53.030: Dealer 4: Auto 133 (Accessory: 10133 Carcass: 133 Engine: 133) by Worker 1
00:16:53.049: Dealer 2: Auto 134 (Accessory: 50135 Carcass: 135 Engine: 135) by Worker 7
00:16:53.050: Dealer 1: Auto 137 (Accessory: 20137 Carcass: 137 Engine: 137) by Worker 2
00:16:53.515: Dealer 5: Auto 136 (Accessory: 30134 Carcass: 134 Engine: 134) by Worker 9
00:16:53.538: Dealer 4: Auto 135 (Accessory: 40136 Carcass: 136 Engine: 136) by Worker 4
00:16:53.538: Dealer 3: Auto 138 (Accessory: 30138 Carcass: 138 Engine: 138) by Worker 10
00:16:53.562: Dealer 1: Auto 139 (Accessory: 10139 Carcass: 139 Engine: 139) by Worker 5
00:16:53.563: Dealer 2: Auto 140 (Accessory: 50140 Carcass: 140 Engine: 140) by Worker 3
00:16:54.029: Dealer 5: Auto 141 (Accessory: 40141 Carcass: 141 Engine: 141) by Worker 6
00:16:54.048: Dealer 3: Auto 142 (Accessory: 20142 Carcass: 142 Engine: 142) by Worker 8
00:16:54.049: Dealer 4: Auto 143 (Accessory: 30143 Carcass: 143 Engine: 143) by Worker 1
00:16:54.067: Dealer 2: Auto 145 (Accessory: 40147 Carcass: 147 Engine: 147) by Worker 4
00:16:54.069: Dealer 1: Auto 147 (Accessory: 50145 Carcass: 145 Engine: 145) by Worker 2
00:16:54.549: Dealer 5: Auto 148 (Accessory: 10148 Carcass: 148 Engine: 148) by Worker 10
00:16:54.555: Dealer 4: Auto 146 (Accessory: 20146 Carcass: 146 Engine: 146) by Worker 9
00:16:54.556: Dealer 3: Auto 144 (Accessory: 10144 Carcass: 144 Engine: 144) by Worker 7
00:16:54.579: Dealer 1: Auto 149 (Accessory: 30149 Carcass: 149 Engine: 149) by Worker 5
00:16:54.580: Dealer 2: Auto 150 (Accessory: 50150 Carcass: 150 Engine: 150) by Worker 3
00:16:55.063: Dealer 5: Auto 151 (Accessory: 40151 Carcass: 151 Engine: 151) by Worker 6
00:16:55.065: Dealer 3: Auto 152 (Accessory: 20152 Carcass: 152 Engine: 152) by Worker 8
00:16:55.067: Dealer 4: Auto 153 (Accessory: 30153 Carcass: 153 Engine: 153) by Worker 1
00:16:55.085: Dealer 2: Auto 159 (Accessory: 40157 Carcass: 157 Engine: 157) by Worker 9
00:16:55.086: Dealer 1: Auto 154 (Accessory: 10155 Carcass: 155 Engine: 155) by Worker 10
00:16:55.582: Dealer 3: Auto 158 (Accessory: 50154 Carcass: 154 Engine: 154) by Worker 4
00:16:55.583: Dealer 5: Auto 155 (Accessory: 30159 Carcass: 159 Engine: 159) by Worker 5
00:16:55.584: Dealer 4: Auto 157 (Accessory: 20156 Carcass: 156 Engine: 156) by Worker 2
00:16:55.597: Dealer 2: Auto 156 (Accessory: 10158 Carcass: 158 Engine: 158) by Worker 7
00:16:55.599: Dealer 1: Auto 160 (Accessory: 50160 Carcass: 160 Engine: 160) by Worker 3
00:16:56.096: Dealer 5: Auto 162 (Accessory: 40161 Carcass: 161 Engine: 161) by Worker 6
00:16:56.097: Dealer 3: Auto 161 (Accessory: 20162 Carcass: 162 Engine: 162) by Worker 8
00:16:56.098: Dealer 4: Auto 163 (Accessory: 10163 Carcass: 163 Engine: 163) by Worker 1
00:16:56.117: Dealer 1: Auto 164 (Accessory: 30164 Carcass: 164 Engine: 164) by Worker 9
00:16:56.118: Dealer 2: Auto 169 (Accessory: 50165 Carcass: 165 Engine: 165) by Worker 10
00:16:56.613: Dealer 4: Auto 167 (Accessory: 50168 Carcass: 168 Engine: 168) by Worker 2
00:16:56.615: Dealer 5: Auto 168 (Accessory: 40166 Carcass: 166 Engine: 166) by Worker 4
00:16:56.616: Dealer 3: Auto 166 (Accessory: 20167 Carcass: 167 Engine: 167) by Worker 5
00:16:56.634: Dealer 1: Auto 165 (Accessory: 30169 Carcass: 169 Engine: 169) by Worker 7
00:16:56.635: Dealer 2: Auto 170 (Accessory: 10170 Carcass: 170 Engine: 170) by Worker 3
00:16:57.129: Dealer 4: Auto 171 (Accessory: 40171 Carcass: 171 Engine: 171) by Worker 6
00:16:57.132: Dealer 5: Auto 172 (Accessory: 20172 Carcass: 172 Engine: 172) by Worker 8
00:16:57.133: Dealer 3: Auto 173 (Accessory: 10173 Carcass: 173 Engine: 173) by Worker 1
00:16:57.151: Dealer 2: Auto 174 (Accessory: 30174 Carcass: 174 Engine: 174) by Worker 9
00:16:57.152: Dealer 1: Auto 177 (Accessory: 50175 Carcass: 175 Engine: 175) by Worker 10
00:16:57.632: Dealer 4: Auto 178 (Accessory: 40177 Carcass: 177 Engine: 177) by Worker 4
00:16:57.643: Dealer 5: Auto 176 (Accessory: 50178 Carcass: 178 Engine: 178) by Worker 7
00:16:57.644: Dealer 3: Auto 175 (Accessory: 20176 Carcass: 176 Engine: 176) by Worker 2
00:16:57.664: Dealer 2: Auto 179 (Accessory: 10179 Carcass: 179 Engine: 179) by Worker 5
00:16:57.665: Dealer 1: Auto 180 (Accessory: 30180 Carcass: 180 Engine: 180) by Worker 3
00:16:58.147: Dealer 5: Auto 181 (Accessory: 20181 Carcass: 181 Engine: 181) by Worker 6
00:16:58.154: Dealer 4: Auto 183 (Accessory: 10183 Carcass: 183 Engine: 183) by Worker 1
00:16:58.155: Dealer 3: Auto 182 (Accessory: 40182 Carcass: 182 Engine: 182) by Worker 8
00:16:58.172: Dealer 1: Auto 184 (Accessory: 20187 Carcass: 187 Engine: 187) by Worker 7
00:16:58.173: Dealer 2: Auto 186 (Accessory: 30184 Carcass: 184 Engine: 184) by Worker 9
00:16:58.664: Dealer 3: Auto 188 (Accessory: 40186 Carcass: 186 Engine: 186) by Worker 4
00:16:58.666: Dealer 4: Auto 189 (Accessory: 30188 Carcass: 188 Engine: 188) by Worker 2
00:16:58.666: Dealer 5: Auto 185 (Accessory: 50185 Carcass: 185 Engine: 185) by Worker 10
00:16:58.685: Dealer 1: Auto 187 (Accessory: 10189 Carcass: 189 Engine: 189) by Worker 5
00:16:58.686: Dealer 2: Auto 190 (Accessory: 50190 Carcass: 190 Engine: 190) by Worker 3
00:16:59.188: Dealer 1: Auto 193 (Accessory: 40191 Carcass: 191 Engine: 191) by Worker 6
00:16:59.189: Dealer 5: Auto 192 (Accessory: 20192 Carcass: 192 Engine: 192) by Worker 1
00:16:59.189: Dealer 3: Auto 191 (Accessory: 30193 Carcass: 193 Engine: 193) by Worker 8
00:16:59.189: Dealer 2: Auto 194 (Accessory: 10194 Carcass: 194 Engine: 194) by Worker 7
00:16:59.190: Dealer 4: Auto 197 (Accessory: 40196 Carcass: 196 Engine: 196) by Worker 4
00:16:59.699: Dealer 5: Auto 199 (Accessory: 50195 Carcass: 195 Engine: 195) by Worker 9
00:16:59.700: Dealer 1: Auto 195 (Accessory: 20197 Carcass: 197 Engine: 197) by Worker 10
00:16:59.700: Dealer 2: Auto 198 (Accessory: 30198 Carcass: 198 Engine: 198) by Worker 2
00:16:59.701: Dealer 3: Auto 196 (Accessory: 10199 Carcass: 199 Engine: 199) by Worker 5
00:16:59.702: Dealer 4: Auto 200 (Accessory: 50200 Carcass: 200 Engine: 200) by Worker 3
00:17:00.214: Dealer 5: Auto 201 (Accessory: 10203 Carcass: 203 Engine: 203) by Worker 8
00:17:00.214: Dealer 3: Auto 203 (Accessory: 20201 Carcass: 201 Engine: 201) by Worker 6
00:17:00.215: Dealer 2: Auto 202 (Accessory: 40202 Carcass: 202 Engine: 202) by Worker 1
00:17:00.216: Dealer 1: Auto 204 (Accessory: 30204 Carcass: 204 Engine: 204) by Worker 7
00:17:00.216: Dealer 4: Auto 205 (Accessory: 50205 Carcass: 205 Engine: 205) by Worker 4
00:17:00.730: Dealer 3: Auto 207 (Accessory: 30209 Carcass: 209 Engine: 209) by Worker 10
00:17:00.730: Dealer 4: Auto 206 (Accessory: 40206 Carcass: 206 Engine: 206) by Worker 9
00:17:00.731: Dealer 2: Auto 209 (Accessory: 20207 Carcass: 207 Engine: 207) by Worker 5
00:17:00.732: Dealer 5: Auto 208 (Accessory: 10208 Carcass: 208 Engine: 208) by Worker 2
00:17:00.732: Dealer 1: Auto 210 (Accessory: 50210 Carcass: 210 Engine: 210) by Worker 3
00:17:01.239: Dealer 5: Auto 212 (Accessory: 20212 Carcass: 212 Engine: 212) by Worker 1
00:17:01.241: Dealer 3: Auto 214 (Accessory: 10213 Carcass: 213 Engine: 213) by Worker 6
00:17:01.242: Dealer 4: Auto 211 (Accessory: 40211 Carcass: 211 Engine: 211) by Worker 8
00:17:01.242: Dealer 1: Auto 213 (Accessory: 30214 Carcass: 214 Engine: 214) by Worker 7
00:17:01.243: Dealer 2: Auto 215 (Accessory: 50215 Carcass: 215 Engine: 215) by Worker 4
00:17:01.751: Dealer 2: Auto 217 (Accessory: 10218 Carcass: 218 Engine: 218) by Worker 5
00:17:01.751: Dealer 3: Auto 218 (Accessory: 40216 Carcass: 216 Engine: 216) by Worker 10
00:17:01.752: Dealer 5: Auto 219 (Accessory: 20217 Carcass: 217 Engine: 217) by Worker 2
00:17:01.752: Dealer 4: Auto 216 (Accessory: 30219 Carcass: 219 Engine: 219) by Worker 9
00:17:01.753: Dealer 1: Auto 220 (Accessory: 50220 Carcass: 220 Engine: 220) by Worker 3
00:17:02.262: Dealer 4: Auto 222 (Accessory: 20222 Carcass: 222 Engine: 222) by Worker 6
00:17:02.262: Dealer 2: Auto 221 (Accessory: 40221 Carcass: 221 Engine: 221) by Worker 1
00:17:02.263: Dealer 3: Auto 223 (Accessory: 10223 Carcass: 223 Engine: 223) by Worker 8
00:17:02.263: Dealer 1: Auto 224 (Accessory: 50224 Carcass: 224 Engine: 224) by Worker 7
00:17:02.264: Dealer 5: Auto 225 (Accessory: 30225 Carcass: 225 Engine: 225) by Worker 4
00:17:02.775: Dealer 5: Auto 228 (Accessory: 20227 Carcass: 227 Engine: 227) by Worker 9
00:17:02.775: Dealer 4: Auto 229 (Accessory: 40226 Carcass: 226 Engine: 226) by Worker 5
00:17:02.775: Dealer 2: Auto 226 (Accessory: 50230 Carcass: 229 Engine: 229) by Worker 10
00:17:02.775: Dealer 1: Auto 227 (Accessory: 30228 Carcass: 228 Engine: 228) by Worker 2
00:17:02.776: Dealer 3: Auto 230 (Accessory: 10229 Carcass: 230 Engine: 230) by Worker 3
00:17:03.289: Dealer 1: Auto 232 (Accessory: 40231 Carcass: 231 Engine: 231) by Worker 6
00:17:03.289: Dealer 3: Auto 231 (Accessory: 20232 Carcass: 232 Engine: 232) by Worker 1
00:17:03.290: Dealer 5: Auto 233 (Accessory: 30234 Carcass: 234 Engine: 234) by Worker 7
00:17:03.290: Dealer 4: Auto 234 (Accessory: 10233 Carcass: 233 Engine: 233) by Worker 8
00:17:03.290: Dealer 2: Auto 235 (Accessory: 50235 Carcass: 235 Engine: 235) by Worker 4
00:17:03.799: Dealer 1: Auto 237 (Accessory: 10238 Carcass: 238 Engine: 238) by Worker 10
00:17:03.800: Dealer 2: Auto 238 (Accessory: 20237 Carcass: 237 Engine: 237) by Worker 2
00:17:03.800: Dealer 3: Auto 239 (Accessory: 30240 Carcass: 239 Engine: 239) by Worker 5
00:17:03.801: Dealer 5: Auto 236 (Accessory: 40236 Carcass: 236 Engine: 236) by Worker 9
00:17:03.801: Dealer 4: Auto 240 (Accessory: 50239 Carcass: 240 Engine: 240) by Worker 3
00:17:04.313: Dealer 5: Auto 241 (Accessory: 10245 Carcass: 242 Engine: 242) by Worker 1
00:17:04.313: Dealer 4: Auto 242 (Accessory: 40241 Carcass: 241 Engine: 241) by Worker 6
00:17:04.313: Dealer 2: Auto 244 (Accessory: 30243 Carcass: 243 Engine: 243) by Worker 7
00:17:04.313: Dealer 1: Auto 243 (Accessory: 50244 Carcass: 244 Engine: 244) by Worker 8
00:17:04.313: Dealer 3: Auto 245 (Accessory: 20242 Carcass: 245 Engine: 245) by Worker 4
00:17:04.828: Dealer 3: Auto 246 (Accessory: 20249 Carcass: 249 Engine: 249) by Worker 9
00:17:04.829: Dealer 4: Auto 249 (Accessory: 30248 Carcass: 248 Engine: 248) by Worker 2
00:17:04.829: Dealer 1: Auto 247 (Accessory: 40247 Carcass: 247 Engine: 247) by Worker 5
00:17:04.830: Dealer 5: Auto 248 (Accessory: 10246 Carcass: 246 Engine: 246) by Worker 10
00:17:04.830: Dealer 2: Auto 250 (Accessory: 50250 Carcass: 250 Engine: 250) by Worker 3
00:17:05.329: Dealer 3: Auto 252 (Accessory: 40251 Carcass: 251 Engine: 251) by Worker 1
00:17:05.330: Dealer 1: Auto 251 (Accessory: 10252 Carcass: 252 Engine: 252) by Worker 6
00:17:05.330: Dealer 5: Auto 253 (Accessory: 20254 Carcass: 254 Engine: 254) by Worker 8
00:17:05.331: Dealer 4: Auto 254 (Accessory: 30253 Carcass: 253 Engine: 253) by Worker 7
00:17:05.353: Dealer 2: Auto 255 (Accessory: 50255 Carcass: 255 Engine: 255) by Worker 4
00:17:05.844: Dealer 3: Auto 257 (Accessory: 30258 Carcass: 258 Engine: 258) by Worker 5
00:17:05.844: Dealer 1: Auto 256 (Accessory: 40256 Carcass: 257 Engine: 257) by Worker 2
00:17:05.846: Dealer 4: Auto 258 (Accessory: 10257 Carcass: 256 Engine: 256) by Worker 9
00:17:05.848: Dealer 5: Auto 259 (Accessory: 50259 Carcass: 259 Engine: 259) by Worker 10
00:17:05.865: Dealer 2: Auto 261 (Accessory: 20260 Carcass: 260 Engine: 260) by Worker 3
00:17:06.346: Dealer 1: Auto 262 (Accessory: 40261 Carcass: 261 Engine: 261) by Worker 1
00:17:06.346: Dealer 3: Auto 263 (Accessory: 30263 Carcass: 263 Engine: 263) by Worker 8
00:17:06.364: Dealer 4: Auto 264 (Accessory: 50264 Carcass: 264 Engine: 264) by Worker 7
00:17:06.364: Dealer 5: Auto 260 (Accessory: 10262 Carcass: 262 Engine: 262) by Worker 6
00:17:06.391: Dealer 2: Auto 265 (Accessory: 20265 Carcass: 265 Engine: 265) by Worker 4
00:17:06.861: Dealer 1: Auto 269 (Accessory: 20269 Carcass: 269 Engine: 269) by Worker 10
00:17:06.861: Dealer 3: Auto 266 (Accessory: 30268 Carcass: 268 Engine: 268) by Worker 2
00:17:06.879: Dealer 5: Auto 267 (Accessory: 10267 Carcass: 267 Engine: 267) by Worker 9
00:17:06.879: Dealer 4: Auto 268 (Accessory: 40266 Carcass: 266 Engine: 266) by Worker 5
00:17:06.896: Dealer 2: Auto 270 (Accessory: 50270 Carcass: 270 Engine: 270) by Worker 3
00:17:07.378: Dealer 3: Auto 271 (Accessory: 40272 Carcass: 272 Engine: 272) by Worker 6
00:17:07.378: Dealer 1: Auto 273 (Accessory: 10271 Carcass: 271 Engine: 271) by Worker 1
00:17:07.395: Dealer 5: Auto 274 (Accessory: 50274 Carcass: 274 Engine: 274) by Worker 8
00:17:07.395: Dealer 4: Auto 272 (Accessory: 30273 Carcass: 273 Engine: 273) by Worker 7
00:17:07.413: Dealer 2: Auto 275 (Accessory: 20275 Carcass: 275 Engine: 275) by Worker 4
00:17:07.895: Dealer 3: Auto 279 (Accessory: 40277 Carcass: 277 Engine: 277) by Worker 5
00:17:07.895: Dealer 1: Auto 278 (Accessory: 20279 Carcass: 279 Engine: 279) by Worker 2
00:17:07.913: Dealer 5: Auto 277 (Accessory: 30276 Carcass: 276 Engine: 276) by Worker 10
00:17:07.913: Dealer 4: Auto 276 (Accessory: 10278 Carcass: 278 Engine: 278) by Worker 9
00:17:07.914: Dealer 2: Auto 280 (Accessory: 50280 Carcass: 280 Engine: 280) by Worker 3
00:17:08.211: Dealer 3: Auto 281 (Accessory: 20284 Carcass: 284 Engine: 284) by Worker 1
00:17:08.211: Dealer 1: Auto 284 (Accessory: 30281 Carcass: 281 Engine: 281) by Worker 6
00:17:08.228: Dealer 5: Auto 283 (Accessory: 10282 Carcass: 282 Engine: 282) by Worker 7
00:17:08.228: Dealer 4: Auto 282 (Accessory: 40283 Carcass: 283 Engine: 283) by Worker 8
00:17:08.228: Dealer 2: Auto 285 (Accessory: 50285 Carcass: 285 Engine: 285) by Worker 4
00:17:08.512: Dealer 1: Auto 286 (Accessory: 40286 Carcass: 286 Engine: 286) by Worker 5
00:17:08.512: Dealer 3: Auto 287 (Accessory: 30288 Carcass: 287 Engine: 287) by Worker 2
00:17:08.545: Dealer 5: Auto 289 (Accessory: 20289 Carcass: 289 Engine: 289) by Worker 9
00:17:08.549: Dealer 2: Auto 288 (Accessory: 10287 Carcass: 288 Engine: 288) by Worker 10
00:17:08.550: Dealer 4: Auto 290 (Accessory: 50290 Carcass: 290 Engine: 290) by Worker 3
00:17:08.814: Dealer 1: Auto 294 (Accessory: 10293 Carcass: 293 Engine: 293) by Worker 7
00:17:08.815: Dealer 3: Auto 293 (Accessory: 40292 Carcass: 292 Engine: 292) by Worker 6
00:17:08.860: Dealer 2: Auto 292 (Accessory: 20294 Carcass: 294 Engine: 294) by Worker 8
00:17:08.860: Dealer 4: Auto 291 (Accessory: 30291 Carcass: 291 Engine: 291) by Worker 1
00:17:08.861: Dealer 5: Auto 297 (Accessory: 40297 Carcass: 297 Engine: 297) by Worker 2
00:17:09.128: Dealer 3: Auto 295 (Accessory: 50295 Carcass: 295 Engine: 295) by Worker 4
00:17:09.128: Dealer 1: Auto 299 (Accessory: 10298 Carcass: 298 Engine: 298) by Worker 9
00:17:09.162: Dealer 5: Auto 298 (Accessory: 20299 Carcass: 299 Engine: 299) by Worker 10
00:17:09.163: Dealer 4: Auto 296 (Accessory: 30296 Carcass: 296 Engine: 296) by Worker 5
00:17:09.163: Dealer 2: Auto 302 (Accessory: 40303 Carcass: 303 Engine: 303) by Worker 8
00:17:09.430: Dealer 1: Auto 300 (Accessory: 30301 Carcass: 301 Engine: 301) by Worker 7
00:17:09.430: Dealer 3: Auto 304 (Accessory: 20304 Carcass: 304 Engine: 304) by Worker 6
00:17:09.476: Dealer 2: Auto 303 (Accessory: 50300 Carcass: 300 Engine: 300) by Worker 3
00:17:09.476: Dealer 5: Auto 301 (Accessory: 10302 Carcass: 302 Engine: 302) by Worker 1
00:17:09.477: Dealer 4: Auto 307 (Accessory: 30305 Carcass: 305 Engine: 305) by Worker 2
00:17:09.744: Dealer 3: Auto 309 (Accessory: 40307 Carcass: 307 Engine: 307) by Worker 10
00:17:09.744: Dealer 1: Auto 308 (Accessory: 50306 Carcass: 306 Engine: 306) by Worker 4
00:17:09.779: Dealer 2: Auto 306 (Accessory: 10308 Carcass: 308 Engine: 308) by Worker 9
00:17:09.779: Dealer 4: Auto 305 (Accessory: 20309 Carcass: 309 Engine: 309) by Worker 5
00:17:09.782: Dealer 5: Auto 311 (Accessory: 30310 Carcass: 310 Engine: 310) by Worker 8
00:17:10.060: Dealer 1: Auto 314 (Accessory: 20314 Carcass: 313 Engine: 313) by Worker 3
00:17:10.061: Dealer 3: Auto 310 (Accessory: 40311 Carcass: 311 Engine: 311) by Worker 7
00:17:10.094: Dealer 2: Auto 312 (Accessory: 10312 Carcass: 312 Engine: 312) by Worker 1
00:17:10.094: Dealer 5: Auto 313 (Accessory: 50313 Carcass: 314 Engine: 314) by Worker 6
00:17:10.095: Dealer 4: Auto 315 (Accessory: 50316 Carcass: 316 Engine: 316) by Worker 10
00:17:10.361: Dealer 1: Auto 317 (Accessory: 30315 Carcass: 315 Engine: 315) by Worker 2
00:17:10.364: Dealer 3: Auto 319 (Accessory: 20319 Carcass: 318 Engine: 318) by Worker 5
00:17:10.397: Dealer 2: Auto 316 (Accessory: 10318 Carcass: 319 Engine: 319) by Worker 9
00:17:10.398: Dealer 4: Auto 318 (Accessory: 40317 Carcass: 317 Engine: 317) by Worker 4
00:17:10.398: Dealer 5: Auto 320 (Accessory: 10321 Carcass: 321 Engine: 321) by Worker 1
00:17:10.663: Dealer 1: Auto 323 (Accessory: 50324 Carcass: 323 Engine: 323) by Worker 3
00:17:10.679: Dealer 3: Auto 324 (Accessory: 40322 Carcass: 324 Engine: 324) by Worker 6
00:17:10.711: Dealer 4: Auto 321 (Accessory: 20323 Carcass: 322 Engine: 322) by Worker 7
00:17:10.713: Dealer 5: Auto 322 (Accessory: 30320 Carcass: 320 Engine: 320) by Worker 8
00:17:10.713: Dealer 2: Auto 328 (Accessory: 30325 Carcass: 325 Engine: 325) by Worker 10
00:17:10.965: Dealer 1: Auto 327 (Accessory: 50329 Carcass: 327 Engine: 327) by Worker 5
00:17:10.994: Dealer 3: Auto 326 (Accessory: 40327 Carcass: 329 Engine: 329) by Worker 9
00:17:11.028: Dealer 5: Auto 329 (Accessory: 20328 Carcass: 328 Engine: 328) by Worker 4
00:17:11.029: Dealer 4: Auto 325 (Accessory: 10326 Carcass: 326 Engine: 326) by Worker 2
00:17:11.030: Dealer 2: Auto 334 (Accessory: 10331 Carcass: 331 Engine: 331) by Worker 3
00:17:11.278: Dealer 1: Auto 333 (Accessory: 20333 Carcass: 334 Engine: 334) by Worker 6
00:17:11.310: Dealer 3: Auto 332 (Accessory: 50332 Carcass: 332 Engine: 332) by Worker 7
00:17:11.345: Dealer 4: Auto 330 (Accessory: 30330 Carcass: 330 Engine: 330) by Worker 1
00:17:11.346: Dealer 5: Auto 331 (Accessory: 40334 Carcass: 333 Engine: 333) by Worker 8
00:17:11.346: Dealer 2: Auto 337 (Accessory: 40337 Carcass: 336 Engine: 336) by Worker 5
00:17:11.594: Dealer 1: Auto 335 (Accessory: 10338 Carcass: 339 Engine: 339) by Worker 9
00:17:11.627: Dealer 3: Auto 336 (Accessory: 30335 Carcass: 335 Engine: 335) by Worker 10
00:17:11.662: Dealer 4: Auto 339 (Accessory: 50339 Carcass: 338 Engine: 338) by Worker 4
00:17:11.662: Dealer 5: Auto 338 (Accessory: 20336 Carcass: 337 Engine: 337) by Worker 2
00:17:11.663: Dealer 2: Auto 342 (Accessory: 20344 Carcass: 344 Engine: 344) by Worker 6
00:17:11.896: Dealer 1: Auto 343 (Accessory: 10342 Carcass: 342 Engine: 342) by Worker 1
00:17:11.943: Dealer 3: Auto 341 (Accessory: 40341 Carcass: 341 Engine: 341) by Worker 8
00:17:11.978: Dealer 2: Auto 344 (Accessory: 30340 Carcass: 340 Engine: 340) by Worker 3
00:17:11.980: Dealer 4: Auto 340 (Accessory: 50343 Carcass: 343 Engine: 343) by Worker 7
00:17:11.980: Dealer 5: Auto 347 (Accessory: 20347 Carcass: 347 Engine: 347) by Worker 10
00:17:12.211: Dealer 1: Auto 349 (Accessory: 40346 Carcass: 346 Engine: 346) by Worker 9
00:17:12.244: Dealer 3: Auto 346 (Accessory: 50349 Carcass: 348 Engine: 348) by Worker 2
00:17:12.280: Dealer 2: Auto 345 (Accessory: 10348 Carcass: 349 Engine: 349) by Worker 4
00:17:12.297: Dealer 5: Auto 348 (Accessory: 30345 Carcass: 345 Engine: 345) by Worker 5
00:17:12.297: Dealer 4: Auto 351 (Accessory: 50352 Carcass: 353 Engine: 353) by Worker 3
00:17:12.512: Dealer 1: Auto 354 (Accessory: 10353 Carcass: 351 Engine: 351) by Worker 8
00:17:12.561: Dealer 3: Auto 352 (Accessory: 40351 Carcass: 352 Engine: 352) by Worker 1
00:17:12.595: Dealer 2: Auto 353 (Accessory: 30350 Carcass: 350 Engine: 350) by Worker 6
00:17:12.611: Dealer 5: Auto 350 (Accessory: 20354 Carcass: 354 Engine: 354) by Worker 7
00:17:12.612: Dealer 4: Auto 358 (Accessory: 10359 Carcass: 358 Engine: 358) by Worker 9
00:17:12.828: Dealer 1: Auto 357 (Accessory: 50356 Carcass: 357 Engine: 357) by Worker 2
00:17:12.877: Dealer 3: Auto 356 (Accessory: 40358 Carcass: 359 Engine: 359) by Worker 5
00:17:12.910: Dealer 2: Auto 355 (Accessory: 30355 Carcass: 355 Engine: 355) by Worker 10
00:17:12.927: Dealer 5: Auto 359 (Accessory: 20357 Carcass: 356 Engine: 356) by Worker 4
00:17:12.927: Dealer 4: Auto 362 (Accessory: 40361 Carcass: 361 Engine: 361) by Worker 8
00:17:13.144: Dealer 1: Auto 363 (Accessory: 30360 Carcass: 360 Engine: 360) by Worker 3
00:17:13.182: Dealer 3: Auto 361 (Accessory: 20363 Carcass: 363 Engine: 363) by Worker 1
00:17:13.211: Dealer 2: Auto 360 (Accessory: 50362 Carcass: 362 Engine: 362) by Worker 6
00:17:13.228: Dealer 5: Auto 364 (Accessory: 10364 Carcass: 364 Engine: 364) by Worker 7
00:17:13.228: Dealer 4: Auto 366 (Accessory: 10366 Carcass: 366 Engine: 366) by Worker 2
00:17:13.460: Dealer 1: Auto 365 (Accessory: 30365 Carcass: 365 Engine: 365) by Worker 9
00:17:13.493: Dealer 3: Auto 368 (Accessory: 20368 Carcass: 368 Engine: 368) by Worker 4
00:17:13.528: Dealer 2: Auto 369 (Accessory: 40369 Carcass: 367 Engine: 367) by Worker 5
00:17:13.529: Dealer 5: Auto 367 (Accessory: 50367 Carcass: 369 Engine: 369) by Worker 10
